UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women
uuid_19548,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_19549,0,0.0483871,0.94856146,0.00174368,0,0,0,0.00043592,0,0,0,0,0,0.00087184
uuid_19550,0.00416934,0.00032072,0.98396408,0,0,0,0.00064144,0.00096216,0,0.0086594,0.00096216,0,0.00032072,0
uuid_19551,0,0.00798403,0,0.98403194,0,0,0,0,0,0,0.00798403,0,0,0
uuid_19552,0,0.7079646,0,0.03244838,0,0,0,0.00442478,0.00294985,0,0.19616519,0,0,0.0560472
uuid_19553,0,0.01365188,0,0,0,0,0.26109215,0.00170648,0,0,0.01194539,0.7116041,0,0
uuid_19554,0,0.00728597,0,0.00182149,0.0273224,0,0.00546448,0.88342441,0,0,0,0.07468124,0,0
uuid_19555,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_19556,0,0.63899467,0,0.0053313,0,0.00228484,0.00152323,0.2916984,0.03960396,0,0,0,0,0.02056359
uuid_19557,0,0.00862069,0.00574713,0.02873563,0,0.02011494,0.00287356,0.02011494,0,0,0.00574713,0.90517241,0,0.00287356
uuid_19558,0.002331,0.30955711,0,0,0,0,0.68717949,0.0009324,0,0,0,0,0,0
uuid_19559,0,0,0.02836879,0,0,0,0,0.61702128,0,0.24822695,0.07801418,0.02836879,0,0
uuid_19560,0,0.06756757,0,0.02702703,0,0,0.11261261,0.01351351,0,0.01351351,0.04054054,0.72522523,0,0
uuid_19561,0,0.08977035,0,0.65970772,0,0,0.00208768,0.24425887,0,0,0,0.00417537,0,0
uuid_19562,0.0781893,0.12345679,0.00823045,0,0,0.00411523,0.04115226,0.2962963,0.01234568,0.32510288,0,0.05349794,0,0.05761317
uuid_19563,0,0,0,0,0,0.00091827,0,0,0,0,0,0.99908173,0,0
uuid_19564,0.01643192,0.00234742,0.66197183,0,0.03286385,0,0.03286385,0.15258216,0.04225352,0,0,0,0.0399061,0.01877934
uuid_19565,0,0.71204188,0,0.28795812,0,0,0,0,0,0,0,0,0,0
uuid_19566,0,0.28521127,0.00704225,0,0,0,0.00352113,0.70422535,0,0,0,0,0,0
uuid_19567,0,0.01801802,0.003003,0.04504505,0,0.00600601,0.003003,0.9009009,0,0,0.003003,0,0.01801802,0.003003
uuid_19568,0,0.28237792,0.00212314,0.00212314,0,0,0,0.35881104,0.00424628,0.00636943,0.00636943,0.2462845,0,0.09129512
uuid_19569,0,0.00746269,0,0,0,0,0,0,0,0,0.99253731,0,0,0
uuid_19570,0,0.82621083,0,0.01139601,0,0,0.07122507,0.02564103,0,0,0,0,0.01139601,0.05413105
uuid_19571,0,0,0,0.00259067,0,0,0,0.00129534,0,0,0.0246114,0.97150259,0,0
uuid_19572,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_19573,0,0.12765957,0,0,0,0,0.15220949,0.71849427,0,0,0,0,0,0.00163666
uuid_19574,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_19575,0.23965142,0.00217865,0,0,0,0,0,0,0,0,0,0.75816993,0,0
uuid_19576,0,0.13333333,0,0.82333333,0,0,0.00666667,0.00666667,0.00666667,0,0,0,0.00666667,0.01666667
uuid_19577,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_19578,0,0.87304075,0,0,0,0,0,0,0,0,0,0.12695925,0,0
uuid_19579,0,0.00749064,0,0.88014981,0,0,0.00374532,0.03370787,0,0,0.00749064,0.00374532,0,0.06367041
uuid_19580,0,0,0,0.99061033,0,0,0,0,0,0,0.00938967,0,0,0
uuid_19581,0.00178253,0.00178253,0.42780749,0,0,0,0.5311943,0.01604278,0,0.01426025,0,0,0,0.00713012
uuid_19582,0,0.4,0,0.1,0,0,0,0,0,0,0,0.3,0.2,0
uuid_19583,0,0.02222222,0,0,0.0020202,0,0,0.06262626,0.00606061,0.0020202,0,0.86060606,0.04040404,0.0040404
uuid_19584,0,0.08965517,0,0.88275862,0,0,0.00862069,0.00172414,0,0,0.01724138,0,0,0
uuid_19585,0.00115808,0.00057904,0,0,0,0,0,0.94557035,0,0,0.00173712,0.05095541,0,0
uuid_19586,0.03961456,0.00642398,0.00107066,0,0,0,0.00214133,0.13062099,0,0.00428266,0.00963597,0.80085653,0,0.00535332
uuid_19587,0,0.01362862,0.00511073,0.03236797,0,0,0,0.00340716,0,0,0.94548552,0,0,0
uuid_19588,0,0.05511811,0,0.05511811,0,0,0.74015748,0.05511811,0.04724409,0,0.03937008,0,0,0.00787402
uuid_19589,0,0.08971554,0.0131291,0.87308534,0,0,0,0.00218818,0.01750547,0,0.00218818,0.00218818,0,0
uuid_19590,0,0.5042735,0,0.01495726,0,0,0.00213675,0,0.2991453,0,0,0.16452991,0,0.01495726
uuid_19591,0.00403226,0.76612903,0,0.00806452,0,0.00806452,0.02822581,0.00806452,0.00806452,0,0.02016129,0.14112903,0,0.00806452
uuid_19592,0,0.14110429,0.00817996,0.84867076,0,0.00204499,0,0,0,0,0,0,0,0
uuid_19593,0,0.09717868,0,0,0,0,0.78369906,0.00940439,0.03134796,0,0,0.02821317,0,0.05015674
uuid_19594,0,0.00026199,0.9944983,0,0,0,0,0,0,0,0,0,0.00523972,0
uuid_19595,0,0.02546689,0,0.05772496,0,0,0.00169779,0.06960951,0,0,0.84210526,0,0.00169779,0.00169779
uuid_19596,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_19597,0,0.58258258,0.01801802,0,0,0.00900901,0.06306306,0.003003,0.04504505,0.003003,0.24624625,0,0.02402402,0.00600601
uuid_19598,0.00275482,0,0,0,0,0,0.98484848,0,0,0,0,0,0,0.01239669
uuid_19599,0,0,0,0,0,0,0,0.00031945,0,0,0.99968055,0,0,0
uuid_19600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid_19601,0.04152249,0,0.26297578,0,0,0,0.56747405,0.09342561,0.00692042,0.00692042,0,0.00692042,0.00346021,0.01038062
uuid_19602,0.00458716,0.01376147,0,0,0,0,0,0.07798165,0,0.00458716,0.80733945,0,0,0.09174312
uuid_19603,0,0.03669725,0,0.32110092,0,0.01834862,0.00917431,0.01834862,0.22018349,0,0,0.28440367,0,0.09174312
uuid_19604,0.75903614,0,0.00481928,0,0,0.02650602,0.08915663,0,0.05301205,0,0,0.05060241,0,0.01686747
uuid_19605,0,0.96451613,0.00322581,0,0,0,0.00322581,0.00645161,0.02258065,0,0,0,0,0
uuid_19606,0,0.17241379,0,0.02068966,0,0.79655172,0,0.01034483,0,0,0,0,0,0
uuid_19607,0.05870021,0,0.31446541,0,0.1278826,0,0.01048218,0.23689727,0.0754717,0,0,0,0.10062893,0.0754717
uuid_19608,0,0.22796353,0.00607903,0.00911854,0,0.58054711,0.01215805,0.04559271,0.01215805,0,0.02735562,0.01823708,0,0.06079027
uuid_19609,0,0.00373134,0,0.82835821,0,0,0,0,0,0,0.16044776,0.00373134,0,0.00373134
uuid_19610,0,0.66527197,0.0251046,0,0,0.0251046,0.15062762,0.0041841,0,0.0125523,0,0.11297071,0.0041841,0
uuid_19611,0.84117647,0.01176471,0,0,0,0.01176471,0.00588235,0.02352941,0,0,0,0.1,0,0.00588235
uuid_19612,0.21238938,0.01769912,0,0.2359882,0,0,0,0.00294985,0,0,0.43657817,0,0.06489676,0.02949853
uuid_19613,0,0.00262123,0,0,0,0.01048493,0,0,0,0,0,0.98689384,0,0
uuid_19614,0.00102881,0.53703704,0.00102881,0,0,0,0,0,0,0,0,0.46090535,0,0
uuid_19615,0,0.51543499,0,0.47801684,0,0,0,0.00187091,0,0,0,0.00467727,0,0
uuid_19616,0,0,0.00648508,0,0,0,0,0.99351492,0,0,0,0,0,0
uuid_19617,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_19618,0.00166945,0.20200334,0.0066778,0,0.0033389,0.0033389,0.44407346,0.03005008,0.0066778,0.28213689,0,0.01001669,0,0.01001669
uuid_19619,0,0,0.9729021,0,0,0,0,0.02447552,0,0,0,0.00262238,0,0
uuid_19620,0,0.01879699,0,0.96428571,0.0018797,0.0037594,0.0018797,0.0056391,0,0,0.0037594,0,0,0
uuid_19621,0,0.00197628,0,0.11561265,0,0,0.00098814,0.00790514,0,0,0.87252964,0.00098814,0,0
uuid_19622,0,0,0.99867479,0,0,0,0.00026504,0,0,0,0,0,0.00106016,0
uuid_19623,0,0.9918284,0,0.00306435,0,0,0,0,0,0,0,0.00510725,0,0
uuid_19624,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_19625,0,0.98451327,0,0.01327434,0,0.00221239,0,0,0,0,0,0,0,0
uuid_19626,0,0.19096774,0,0,0,0,0,0,0,0,0.0116129,0.79741935,0,0
uuid_19627,0.00316456,0.05379747,0.00632911,0.26898734,0,0,0,0.00316456,0,0,0.02531646,0.62341772,0.00949367,0.00632911
uuid_19628,0.00669344,0.00401606,0.03212851,0.81927711,0.01204819,0.02945114,0.05354752,0.00669344,0.00535475,0,0,0,0.0227577,0.00803213
uuid_19629,0,0.01479489,0,0,0,0.00067249,0,0,0,0,0.04303968,0.94149294,0,0
uuid_19630,0.05536332,0,0.01730104,0,0,0,0.0899654,0.05882353,0,0.71280277,0,0.05882353,0.00692042,0
uuid_19631,0.01515152,0.625,0.0094697,0,0,0.00757576,0.23106061,0.04356061,0.00189394,0.00568182,0.00189394,0.03977273,0,0.01893939
uuid_19632,0.02813853,0.0021645,0.02380952,0,0,0,0.77272727,0.13961039,0,0.0021645,0,0.02922078,0,0.0021645
uuid_19633,0,0.04347826,0,0.10144928,0,0.84057971,0,0.00483092,0,0,0,0.00966184,0,0
uuid_19634,0,0.03209877,0.02962963,0,0,0,0.58271605,0,0,0,0,0.05679012,0.17777778,0.12098765
uuid_19635,0.07190635,0.01170569,0.09197324,0,0.0735786,0.00167224,0.36454849,0.14046823,0.06856187,0.01672241,0,0,0.0819398,0.07692308
uuid_19636,0.00141844,0.08652482,0.04539007,0.00141844,0.00141844,0.19007092,0.08510638,0.0141844,0.13333333,0.1858156,0.00283688,0.24397163,0,0.00851064
uuid_19637,0,0.08145363,0.71428571,0.18671679,0,0,0,0.00501253,0.00250627,0,0,0.00626566,0,0.0037594
uuid_19638,0,0.41414141,0,0,0,0,0,0.04545455,0,0.00505051,0.53535354,0,0,0
uuid_19639,0.05061728,0.01018519,0.00246914,0,0,0.01141975,0.90802469,0.00216049,0.00030864,0,0.00030864,0.01141975,0,0.00308642
uuid_19640,0,0.13362069,0,0.03017241,0,0.69827586,0.01724138,0,0,0,0,0.12068966,0,0
uuid_19641,0,0.00214592,0.0751073,0,0,0.00214592,0.01072961,0.0193133,0.00214592,0.88412017,0,0.00429185,0,0
uuid_19642,0,0.00857633,0,0.00171527,0,0,0,0,0,0,0,0.9897084,0,0
uuid_19643,0,0.08333333,0,0,0,0,0,0.20833333,0,0,0,0.66666667,0,0.04166667
uuid_19644,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_19645,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_19646,0,0.94646272,0,0.05353728,0,0,0,0,0,0,0,0,0,0
uuid_19647,0.00290276,0.00145138,0,0,0,0,0.98693759,0.00580552,0,0.00145138,0,0.00145138,0,0
uuid_19648,0.001221,0.004477,0.000814,0,0.000407,0,0,0.01139601,0.002442,0,0,0.97598698,0,0.003256
uuid_19649,0,0.03979849,0.94760705,0,0.00050378,0,0,0,0.00151134,0,0,0.00957179,0.00050378,0.00050378
uuid_19650,0,0.13953488,0.01162791,0.0494186,0,0.77906977,0.00290698,0.01453488,0,0,0.00290698,0,0,0
uuid_19651,0.05099778,0,0.54101996,0,0,0,0.00221729,0.29490022,0,0.03325942,0,0.04656319,0,0.03104213
uuid_19652,0,0.18150685,0.00342466,0,0,0,0,0.05479452,0,0,0.64383562,0.00342466,0,0.1130137
uuid_19653,0,0.00729927,0,0.97323601,0,0,0.01459854,0.00243309,0,0.00243309,0,0,0,0
uuid_19654,0,0.05415162,0,0.65703971,0,0,0.05776173,0,0,0,0.22021661,0,0.01083032,0
uuid_19655,0,0.00390625,0,0.99609375,0,0,0,0,0,0,0,0,0,0
uuid_19656,0,0.00714286,0,0.99047619,0,0,0,0,0,0.00238095,0,0,0,0
uuid_19657,0,0.00979192,0.89228886,0,0,0,0,0,0,0,0,0,0.09791922,0
uuid_19658,0,0.07425743,0.02310231,0,0,0,0.11056106,0.73267327,0,0.05280528,0,0.00165017,0.00165017,0.00330033
uuid_19659,0,0,0.98754749,0,0,0,0,0.00569861,0,0.00443225,0.00021106,0.00189954,0,0.00021106
uuid_19660,0.00902935,0.3724605,0.00451467,0.01128668,0,0,0.02708804,0.0248307,0.00225734,0.02708804,0,0.10609481,0.39503386,0.02031603
uuid_19661,0,0.00102987,0.87435633,0,0.0092688,0,0,0.10916581,0,0,0,0,0.0061792,0
uuid_19662,0,0.02255639,0.0075188,0,0,0,0.83834586,0,0,0.0075188,0,0.0037594,0.12030075,0
uuid_19663,0,0.00187617,0,0.97748593,0,0,0.00562852,0,0.01500938,0,0,0,0,0
uuid_19664,0.02216749,0.00492611,0.00246305,0.21428571,0,0,0.0320197,0.24384236,0.00246305,0.01970443,0.45073892,0,0,0.00738916
uuid_19665,0.0742115,0.20871985,0.01576994,0,0,0.00092764,0.62801484,0.00463822,0,0.0296846,0.00649351,0.02597403,0,0.00556586
uuid_19666,0.00276243,0.21270718,0,0,0,0.01381215,0.01381215,0.74861878,0,0,0,0.00828729,0,0
uuid_19667,0.23626374,0.01648352,0.18131868,0,0,0,0.10989011,0.18681319,0.01098901,0.02747253,0.20879121,0,0,0.02197802
uuid_19668,0,0.01494253,0.00229885,0,0,0,0,0,0.00229885,0,0.03908046,0.94137931,0,0
uuid_19669,0,0.3681592,0.09452736,0,0,0,0,0,0.53233831,0,0,0,0.00497512,0
uuid_19670,0,0.00406174,0.75223396,0.00731113,0,0.00568643,0.00812348,0.09098294,0.00081235,0.11697807,0,0.0016247,0,0.01218522
uuid_19671,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_19672,0,0.13870968,0,0.70967742,0,0,0,0,0,0,0,0.1516129,0,0
uuid_19673,0,0.00930233,0,0,0,0.00155039,0.05271318,0.01705426,0,0.00155039,0.21860465,0.68217054,0.01550388,0.00155039
uuid_19674,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_19675,0,0,0,0.54545455,0,0,0.36363636,0,0.09090909,0,0,0,0,0
uuid_19676,0,0,0,0,0,0,0,0.00081566,0,0,0.99918434,0,0,0
uuid_19677,0,0.80972516,0,0.19027484,0,0,0,0,0,0,0,0,0,0
uuid_19678,0,0.0797546,0.06748466,0.00613497,0,0,0.05521472,0.03680982,0,0,0.5398773,0,0.00613497,0.20858896
uuid_19679,0.02346041,0.00733138,0.00146628,0,0,0,0.00146628,0.00293255,0.00293255,0.00293255,0,0.95601173,0,0.00146628
uuid_19680,0,0,0.00149031,0.97913562,0,0,0.00894188,0.00298063,0,0,0,0.00596125,0,0.00149031
uuid_19681,0.00055402,0.00055402,0,0,0,0.00055402,0.99279778,0.0033241,0,0,0.00221607,0,0,0
uuid_19682,0.01162791,0,0.00145349,0,0,0,0.00872093,0.01453488,0,0,0.84011628,0.00436047,0,0.11918605
uuid_19683,0,0.18490566,0.36981132,0,0.00377358,0,0.07924528,0.08301887,0.01509434,0.25283019,0.00754717,0,0,0.00377358
uuid_19684,0,0.97970688,0,0,0,0,0,0,0,0,0,0,0.02029312,0
uuid_19685,0,0,0,0.03266332,0.00251256,0,0.95979899,0.00502513,0,0,0,0,0,0
uuid_19686,0.0987395,0.03151261,0.11554622,0,0.07352941,0,0.06302521,0.10714286,0.10504202,0,0.20588235,0,0.09243697,0.10714286
uuid_19687,0,0.19730942,0.78923767,0,0,0,0.01345291,0,0,0,0,0,0,0
uuid_19688,0,0.92723493,0.03326403,0,0,0,0,0,0.01455301,0,0,0.02494802,0,0
uuid_19689,0,0.05326087,0.00217391,0,0,0,0.00326087,0.00652174,0,0,0,0.93478261,0,0
uuid_19690,0,0,0.0101833,0.00203666,0,0.00203666,0.43584521,0.00407332,0,0,0,0,0.54582485,0
uuid_19691,0.02863688,0.03550974,0.66437572,0,0.03436426,0,0,0.12829324,0.03436426,0,0,0.01030928,0.02978236,0.03436426
uuid_19692,0,0.01807229,0,0,0,0,0.01204819,0.03915663,0,0,0.93072289,0,0,0
uuid_19693,0,0,0.57089552,0,0,0.28731343,0,0,0.02985075,0,0,0.10447761,0,0.00746269
uuid_19694,0.04056162,0.00312012,0.11232449,0,0.04836193,0,0.00156006,0.68018721,0.03432137,0,0.00156006,0.00156006,0.03432137,0.04212168
uuid_19695,0.00471698,0.03773585,0.00471698,0.25943396,0,0.00471698,0.25471698,0.05188679,0,0.00471698,0.33018868,0.01415094,0.00471698,0.02830189
uuid_19696,0.03525641,0.03846154,0.05608974,0,0.04326923,0,0,0.70512821,0.03685897,0,0,0,0.03685897,0.04807692
uuid_19697,0,0.97993579,0,0.00200642,0,0,0.00441413,0,0.00080257,0,0.01043339,0.00160514,0.00080257,0
uuid_19698,0,0.67916667,0.00208333,0.14375,0,0,0.00416667,0.00416667,0.00833333,0,0.13125,0.00833333,0.01041667,0.00833333
uuid_19699,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uuid_19700,0,0.93009119,0.00303951,0,0,0,0,0,0.00607903,0,0,0.04559271,0,0.01519757
uuid_19701,0,0.99538106,0,0,0,0,0.00230947,0,0,0,0.00230947,0,0,0
uuid_19702,0,0.192,0,0.8,0,0,0,0.004,0,0,0.004,0,0,0
uuid_19703,0,0.1036036,0,0.0045045,0,0.1036036,0.0045045,0.44144144,0,0.0045045,0,0,0,0.33783784
uuid_19704,0,0.04795205,0,0,0,0,0.9040959,0.000999,0.001998,0.000999,0,0,0.04395604,0
uuid_19705,0.00353357,0.90459364,0,0,0,0.00176678,0.02473498,0.01413428,0,0,0.00353357,0.00176678,0.01590106,0.03003534
uuid_19706,0.18613861,0.0019802,0.18415842,0,0.15643564,0,0.0039604,0.26336634,0,0,0,0,0,0.2039604
uuid_19707,0,0.24324324,0.01351351,0.01351351,0,0,0.21621622,0,0,0,0,0,0.51351351,0
uuid_19708,0.03663793,0.82758621,0.06681034,0,0,0,0.00215517,0.00431034,0.00431034,0,0.03232759,0.00646552,0,0.01939655
uuid_19709,0,0.00163845,0.98743856,0,0,0,0.00163845,0,0,0,0,0,0.00928454,0
uuid_19710,0,0.42631579,0.00526316,0.20526316,0,0,0,0.00526316,0.07368421,0,0,0.28421053,0,0
uuid_19711,0.02415459,0.01086957,0,0,0,0.00241546,0.83816425,0,0,0,0,0.12198068,0.00241546,0
uuid_19712,0.04587156,0.01192661,0.00183486,0,0,0.00458716,0.92018349,0.01284404,0.00091743,0,0,0.00091743,0,0.00091743
uuid_19713,0,0.80088496,0,0.02654867,0,0.13716814,0.00442478,0,0,0,0.00442478,0.00442478,0,0.02212389
uuid_19714,0,0.09663866,0,0.05462185,0,0,0.8487395,0,0,0,0,0,0,0
uuid_19715,0,0.0067659,0.31393775,0,0,0,0.00541272,0.00135318,0.00270636,0,0.0338295,0.63328823,0.00270636,0
uuid_19716,0.00203666,0,0.95519348,0,0.00509165,0,0,0.01221996,0.00407332,0,0,0.01323829,0.00407332,0.00407332
uuid_19717,0.00398406,0.62151394,0.02788845,0,0,0.02788845,0.03187251,0.06772908,0,0,0.14342629,0.00398406,0.05179283,0.01992032
uuid_19718,0,0.91687214,0,0,0,0.00035224,0.00035224,0.02183868,0,0,0,0.05917577,0.00140895,0
uuid_19719,0,0.10687023,0.01017812,0,0,0.04580153,0.02290076,0.30788804,0,0.00763359,0.12977099,0.3129771,0.00763359,0.04834606
uuid_19720,0,0.02590674,0,0.03626943,0,0.93782383,0,0,0,0,0,0,0,0
uuid_19721,0.0004697,0.00281822,0.00399248,0,0,0,0.0004697,0.01573509,0.0004697,0.00234852,0.00258337,0.96806012,0,0.00305308
uuid_19722,0.01965812,0.39230769,0,0,0,0,0.0008547,0.0008547,0,0,0,0.58632479,0,0
uuid_19723,0,0.00045269,0.96921684,0,0,0,0.02942508,0.00045269,0,0,0,0,0,0.00045269
uuid_19724,0.0047619,0.07142857,0.00952381,0.27619048,0,0.5047619,0,0.1,0,0.00952381,0,0.01904762,0,0.0047619
uuid_19725,0.01100629,0.02987421,0.02672956,0,0,0.00786164,0.77201258,0.01257862,0.00157233,0.01572327,0,0.10062893,0.01572327,0.00628931
uuid_19726,0,0.23114355,0,0.76885645,0,0,0,0,0,0,0,0,0,0
uuid_19727,0.00493827,0.32345679,0,0,0.00987654,0.12839506,0.03209877,0.00246914,0,0.0962963,0,0.01728395,0.37530864,0.00987654
uuid_19728,0.0026738,0.03743316,0.12032086,0,0,0.64438503,0.0802139,0.08823529,0,0,0,0.00534759,0.01871658,0.0026738
uuid_19729,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_19730,0,0,0,0,0,0,0.0354201,0.04777595,0,0,0.91680395,0,0,0
uuid_19731,0,0.00047281,0.99621749,0.00047281,0,0,0,0.00047281,0,0,0.00236407,0,0,0
uuid_19732,0.04136691,0.00359712,0.05035971,0,0.00179856,0.01618705,0.83273381,0.01258993,0,0,0.02158273,0,0.01079137,0.00899281
uuid_19733,0.01993355,0,0.8845515,0,0.01495017,0,0,0.03820598,0.0166113,0,0,0,0.00913621,0.0166113
uuid_19734,0.15348837,0.06046512,0.00465116,0,0,0,0.06976744,0.31627907,0,0,0.32093023,0,0,0.0744186
uuid_19735,0.32520325,0.03658537,0.02845528,0.00406504,0.00406504,0.01219512,0.05691057,0.02845528,0,0.05284553,0.28455285,0.02439024,0.01219512,0.1300813
uuid_19736,0,0.01923077,0,0,0,0,0.21153846,0,0.00961538,0.06730769,0,0,0.49038462,0.20192308
uuid_19737,0,0.00558659,0,0.8575419,0,0.02513966,0,0.0027933,0.01675978,0,0.00837989,0.07541899,0,0.00837989
uuid_19738,0.00446429,0,0,0,0,0,0,0.0327381,0,0,0,0.96279762,0,0
uuid_19739,0,0.00170358,0.32027257,0.00851789,0,0,0.5451448,0,0,0.00170358,0.00340716,0.11925043,0,0
uuid_19740,0.09916368,0,0.00119474,0,0,0.00358423,0.81123059,0.00955795,0,0,0.0692951,0.00358423,0,0.00238949
uuid_19741,0.00357143,0.00059524,0,0,0,0,0.98511905,0.00595238,0.00119048,0,0,0.00357143,0,0
uuid_19742,0.00907441,0,0.16515426,0,0.05263158,0.00725953,0.00725953,0.43920145,0.00181488,0,0,0.31215971,0.00362976,0.00181488
uuid_19743,0,0.03835616,0.01369863,0.05205479,0,0.01643836,0.11506849,0.09863014,0,0.00547945,0.62465753,0.03013699,0,0.00547945
uuid_19744,0,0.02261307,0,0,0,0.00753769,0.05527638,0.07035176,0,0.00251256,0.00251256,0,0.83165829,0.00753769
uuid_19745,0,0.52307692,0,0,0,0.00512821,0.0974359,0,0,0,0,0.15897436,0.21025641,0.00512821
uuid_19746,0,0.97111913,0.00361011,0.00180505,0,0,0.00180505,0,0,0,0.00722022,0,0.00361011,0.01083032
uuid_19747,0,0,0.9943995,0,0,0,0.00497822,0,0,0,0.00062228,0,0,0
uuid_19748,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_19749,0.08256881,0.28440367,0,0.01834862,0,0.1559633,0.29357798,0.10091743,0,0,0.06422018,0,0,0
uuid_19750,0,0.02795031,0.9378882,0,0,0,0.01863354,0.01242236,0,0,0.00310559,0,0,0
uuid_19751,0.2295082,0.2295082,0,0,0,0,0,0.00307377,0,0,0,0.53790984,0,0
uuid_19752,0,0.01861252,0,0,0,0.82233503,0,0,0,0.01184433,0,0.14720812,0,0
uuid_19753,0,0.32402235,0,0.65921788,0,0,0.01117318,0,0.00558659,0,0,0,0,0
uuid_19754,0.55311355,0.24175824,0,0,0,0.02197802,0.10622711,0.00732601,0,0,0.05128205,0,0.01465201,0.003663
uuid_19755,0,0.16906475,0.18705036,0.03956835,0,0,0.4352518,0.01438849,0.0647482,0.00359712,0.00719424,0.03956835,0.00359712,0.03597122
uuid_19756,0,0.56834532,0.03597122,0.02158273,0,0.03597122,0.08633094,0.18705036,0,0,0,0.0647482,0,0
uuid_19757,0.04472843,0,0.57507987,0,0.05750799,0,0,0.14696486,0.06070288,0,0,0,0.04792332,0.06709265
uuid_19758,0,0.99053628,0,0,0,0,0,0,0.00630915,0,0.00315457,0,0,0
uuid_19759,0,0.02233677,0.09278351,0,0,0,0.00171821,0.87800687,0,0,0,0.00515464,0,0
uuid_19760,0,0.93908629,0,0.00084602,0.00169205,0,0.01522843,0.00592217,0,0,0.01522843,0.00507614,0.01015228,0.00676819
uuid_19761,0,0.06852792,0,0.81979695,0,0,0,0,0,0,0.11167513,0,0,0
uuid_19762,0,0,0.00215054,0,0,0,0,0,0.00107527,0.99677419,0,0,0,0
uuid_19763,0.04010695,0.31818182,0.12299465,0,0.03475936,0,0.04010695,0.32620321,0.02673797,0.00802139,0.0026738,0.0026738,0.02941176,0.04812834
uuid_19764,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_19765,0.00706714,0.08127208,0.50530035,0.00176678,0.03180212,0.00176678,0.01060071,0.26501767,0.02650177,0,0,0.01766784,0.02120141,0.03003534
uuid_19766,0.01827676,0.00130548,0,0,0,0.00130548,0,0,0,0.21932115,0,0.75979112,0,0
uuid_19767,0.09277238,0.23085221,0.00431499,0,0.00107875,0.00107875,0.35167206,0.05717368,0.03236246,0.09169364,0.0021575,0.07659115,0.00107875,0.05717368
uuid_19768,0,0.99831933,0,0,0,0,0,0,0.00168067,0,0,0,0,0
uuid_19769,0,0.07910751,0.59634888,0.14401623,0,0,0,0,0.0020284,0,0.14198783,0,0,0.03651116
uuid_19770,0,0.99689381,0,0.00232964,0,0,0.00019414,0.00019414,0,0,0,0,0,0.00038827
uuid_19771,0,0.14974619,0.00761421,0,0,0.00253807,0.12182741,0.00761421,0.01015228,0.00507614,0.58375635,0.00507614,0.00253807,0.10406091
uuid_19772,0,0.96631917,0,0.02646351,0.00080192,0,0.00160385,0.00160385,0.0032077,0,0,0,0,0
uuid_19773,0,0.15625,0.02083333,0.64583333,0,0,0.0625,0.03125,0.0625,0,0.01041667,0,0.01041667,0
uuid_19774,0.47189542,0.01830065,0.00915033,0,0,0.06535948,0.00522876,0.02091503,0,0.14117647,0.26013072,0.00392157,0,0.00392157
uuid_19775,0,0,0.37610619,0,0,0,0,0.25221239,0,0,0,0.31858407,0.04867257,0.00442478
uuid_19776,0.01507538,0.06281407,0,0,0.00502513,0,0.66582915,0.24371859,0.00251256,0,0,0,0.00502513,0
uuid_19777,0.18857902,0,0.18326693,0,0.19920319,0,0,0.2563081,0.00132802,0,0,0,0,0.17131474
uuid_19778,0,0.13852814,0,0,0,0,0.004329,0,0.00865801,0,0,0.83116883,0,0.01731602
uuid_19779,0,0,0,0,0,0.01851852,0.94444444,0,0,0,0,0,0.03703704,0
uuid_19780,0,0,0,0,0,0.72796935,0.22605364,0.01532567,0,0.02681992,0,0.00383142,0,0
uuid_19781,0.10344828,0.01149425,0.01149425,0.17241379,0,0.67241379,0,0,0,0,0.01724138,0,0,0.01149425
uuid_19782,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_19783,0,0.71111111,0,0.13333333,0,0,0.04444444,0.04444444,0,0.02222222,0,0.04444444,0,0
uuid_19784,0,0.01282051,0,0,0,0,0,0.01282051,0,0,0,0.97435897,0,0
uuid_19785,0,0.78472222,0,0.20138889,0,0,0.00694444,0,0,0,0,0,0,0.00694444
uuid_19786,0,0.00247525,0,0.86633663,0,0,0,0.00247525,0,0,0.12376238,0,0,0.0049505
uuid_19787,0,0,0,0.00589102,0,0,0,0,0,0,0,0.99410898,0,0
