UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women,group_id
uuid_29333,0,0,0,0,0,467,0,2,0,0,0,0,0,0,7
uuid_29334,0,10,3,0,0,0,0,10,14,0,0,619,0,0,2
uuid_29335,0,1,0,0,0,0,3,0,0,0,0,589,0,2,2
uuid_29336,0,0,0,0,0,0,1,1,737,0,0,0,0,0,8
uuid_29337,0,6,0,0,0,1,0,0,587,0,0,0,0,0,8
uuid_29338,0,3,0,310,0,0,0,0,0,0,0,0,0,0,0
uuid_29339,0,128,0,0,0,0,0,0,0,0,284,0,74,29,6
uuid_29340,0,0,0,0,0,162,0,0,0,0,0,0,0,0,7
uuid_29341,0,0,0,0,0,0,982,9,0,0,0,0,0,0,5
uuid_29342,0,0,0,685,0,0,0,0,0,0,30,0,0,0,0
uuid_29343,0,0,0,0,0,0,0,0,0,0,0,754,0,0,2
uuid_29344,3,0,0,0,0,0,2429,1,0,0,0,0,0,0,5
uuid_29345,0,0,0,759,0,0,0,0,0,0,0,0,0,2,0
uuid_29346,0,1,0,550,15,0,0,1,0,0,30,0,0,0,0
uuid_29347,0,1,0,0,0,0,450,1,0,0,0,0,0,0,5
uuid_29348,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0
uuid_29349,0,31,0,363,0,0,0,0,0,0,0,0,8,16,0
uuid_29350,0,1,0,0,0,87,0,0,0,0,0,0,0,0,7
uuid_29351,0,0,0,3,0,182,0,0,0,0,0,0,0,0,7
uuid_29352,0,4,2,0,0,0,59,3,2084,0,0,0,0,0,8
uuid_29353,0,0,0,484,0,0,1,4,0,1,0,2,0,0,0
uuid_29354,0,77,0,0,0,0,0,0,282,0,0,0,0,0,8
uuid_29355,11,166,2,0,0,9,12,0,0,0,0,17,22,2,1
uuid_29356,0,127,311,0,0,0,0,0,0,0,0,0,0,0,4
uuid_29357,0,0,5,0,0,0,0,218,0,0,0,0,0,0,9
uuid_29358,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0
uuid_29359,0,0,1,0,1,0,0,0,2,0,0,0,626,0,3
uuid_29360,0,0,0,0,0,0,0,0,0,0,0,447,0,0,2
uuid_29361,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,2
uuid_29362,0,3,0,1,0,254,2,89,0,0,1,0,0,0,7
uuid_29363,0,9,0,399,0,0,0,0,0,0,0,0,0,0,0
uuid_29364,0,0,0,413,0,0,0,0,52,0,0,0,0,0,0
uuid_29365,0,0,0,0,0,0,2550,1,0,0,0,0,0,0,5
uuid_29366,0,263,0,0,0,0,0,0,429,0,0,0,4,1,8
uuid_29367,0,0,0,0,0,265,1,3,0,0,0,0,0,0,7
uuid_29368,0,0,0,0,0,0,0,1,500,0,0,0,0,0,8
uuid_29369,6,1,0,0,0,0,657,0,0,0,0,0,0,0,5
uuid_29370,0,8,0,253,0,0,0,0,0,0,0,0,0,0,0
uuid_29371,0,0,0,389,0,0,0,0,0,0,5,3,0,1,0
uuid_29372,0,0,0,357,0,0,0,0,0,0,12,6,0,0,0
uuid_29373,0,2,89,0,0,0,0,0,503,2,0,0,0,0,8
uuid_29374,0,0,0,0,0,0,765,0,0,0,0,0,0,0,5
uuid_29375,0,10,0,467,0,0,0,0,0,0,0,4,0,0,0
uuid_29376,0,3,0,747,0,0,0,0,0,0,57,0,0,0,0
uuid_29377,2,0,0,0,0,0,3476,0,0,0,0,0,0,0,5
uuid_29378,0,0,0,543,0,0,0,1,0,0,0,1,0,0,0
uuid_29379,0,1,0,421,0,0,0,0,14,0,0,0,0,0,0
uuid_29380,0,6,0,195,0,0,6,0,0,0,0,0,0,0,0
uuid_29381,0,0,0,0,0,0,0,0,0,0,9151,0,0,0,6
uuid_29382,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0
uuid_29383,0,0,0,0,0,0,0,127,0,0,1256,1,0,1,6
uuid_29384,0,0,2,0,0,0,262,0,0,0,0,1,0,0,5
uuid_29385,0,20,0,278,0,0,20,3,0,0,68,0,0,0,0
uuid_29386,0,7,0,322,0,0,0,0,0,0,0,0,0,0,0
uuid_29387,0,31,0,187,0,0,55,6,22,0,0,62,0,22,0
uuid_29388,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,6
uuid_29389,0,1,0,0,0,0,2691,0,2,0,0,0,1,0,5
uuid_29390,44,1,212,0,50,0,0,80,67,0,0,0,46,71,3
uuid_29391,0,0,0,0,0,97,0,0,0,0,0,10,0,0,7
uuid_29392,0,11,0,0,0,0,272,0,0,0,0,0,2,0,5
uuid_29393,0,1,1,220,4,0,0,0,176,0,0,0,0,0,0
uuid_29394,0,0,0,0,0,0,39,0,856,0,0,0,0,0,8
uuid_29395,0,0,0,0,0,0,0,0,0,0,323,0,0,0,6
uuid_29396,0,1,0,0,0,0,0,0,2,0,0,603,0,0,2
uuid_29397,623,1,54,0,0,0,1,5,0,0,0,1,0,0,10
uuid_29398,2,0,0,0,0,0,1864,0,0,0,0,0,0,0,5
uuid_29399,0,75,8,2,0,0,3,4,438,0,0,19,1,0,8
uuid_29400,0,70,0,252,0,0,0,0,0,0,0,0,0,0,0
uuid_29401,0,4,10,0,0,0,267,0,453,0,0,0,0,0,8
uuid_29402,0,1,1,0,0,0,2754,3,0,0,18,0,0,0,5
uuid_29403,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0
uuid_29404,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0
uuid_29405,116,5,0,548,0,0,1,0,0,0,110,2,0,0,0
uuid_29406,0,0,0,0,0,0,2,0,736,0,0,0,0,0,8
uuid_29407,0,0,1,0,0,288,0,0,0,0,0,0,0,0,7
uuid_29408,0,0,0,0,0,0,0,0,0,0,150,0,0,0,6
uuid_29409,0,3,0,599,0,0,0,0,0,0,0,2,0,0,0
uuid_29410,0,30,1,5,1,0,32,8,14,1,0,0,21,10,3
uuid_29411,0,213,0,180,0,0,2,1,0,0,55,29,0,1,3
uuid_29412,0,129,0,33,0,52,33,4,2,0,0,21,0,3,3
uuid_29413,0,141,6,5,0,1,0,1,0,1,4,0,0,0,1
uuid_29414,0,47,0,10,0,0,0,57,4,0,102,29,0,1,3
uuid_29415,0,17,1,9,0,1,3,0,0,0,223,0,0,1,6
uuid_29416,6,1,0,0,0,0,5,2,0,0,0,657,0,0,2
uuid_29417,0,18,73,28,0,47,0,0,0,0,1,1,28,0,3
uuid_29418,0,85,1,3,0,0,14,10,0,0,1,0,0,1,1
uuid_29419,0,93,0,61,0,8,1,2,0,0,0,0,63,1,3
uuid_29420,36,3,1,0,0,32,2066,57,2,4,0,0,0,1,5
uuid_29421,0,0,0,5,1,0,0,0,0,0,1,3,0,0,0
uuid_29422,0,10,3,260,0,0,7,13,0,0,0,31,0,0,0
uuid_29423,0,162,0,3,0,0,0,1,0,0,285,0,20,8,6
uuid_29424,0,70,0,275,0,0,0,1,0,0,603,114,23,46,6
uuid_29425,589,17,0,0,0,24,3,4,0,8,19,30,1,3,10
uuid_29426,5,17,0,700,3,2,1,1,0,0,0,9,1,0,0
uuid_29427,0,92,0,528,0,0,0,9,0,0,1,1,0,0,0
uuid_29428,0,21,0,0,0,1,13,1,3,0,224,0,0,0,6
uuid_29429,0,162,0,0,0,0,0,0,0,0,0,61,0,0,1
uuid_29430,0,0,3,0,0,0,0,3,2,0,310,3,0,0,6
uuid_29431,0,370,0,0,0,0,0,0,0,0,0,0,0,1,1
uuid_29432,12,4,26,0,8,0,0,32,14,9,1,526,15,10,2
uuid_29433,0,30,7,2,0,2,9,11,0,0,0,129,1,1,2
uuid_29434,0,50,3,0,0,6,19,197,0,0,50,0,0,1,9
uuid_29435,0,12,1919,8,0,9,7,0,2,0,0,0,0,0,4
uuid_29436,1,50,2,3,0,1,37,8,1,4,32,13,0,7,3
uuid_29437,0,266,1,1,0,0,3,1,2,1,31,32,0,18,1
uuid_29438,280,25,1,0,1,0,1,6,0,0,0,0,0,0,10
uuid_29439,131,123,0,1,0,2,1,2,12,0,161,33,0,0,3
uuid_29440,0,0,2648,80,0,0,0,0,0,0,0,0,0,0,4
uuid_29441,0,327,0,21,0,0,1,0,0,0,0,0,0,1,1
uuid_29442,61,0,226,0,58,0,0,389,63,148,0,0,51,66,3
uuid_29443,0,322,0,18,0,10,1,0,3,1,2,28,0,38,1
uuid_29444,15,223,34,0,16,7,2,250,15,1,1,53,32,26,3
uuid_29445,0,28,2,191,0,0,0,0,0,0,3,0,8,16,0
uuid_29446,23,0,56,0,22,0,0,154,19,0,0,0,14,29,9
uuid_29447,0,398,2,0,0,0,1,1,220,0,85,1,64,37,1
uuid_29448,0,26,592,0,0,1,5,6,0,2,0,7,0,4,4
uuid_29449,1,331,8,0,0,0,8,167,0,121,2,0,6,6,3
uuid_29450,2,20,1,16,0,1,12,25,0,2,251,3,2,4,6
uuid_29451,0,1,0,28,1,1,8,5,0,1,190,1981,0,1,2
uuid_29452,0,42,0,1,0,0,8,10,0,0,193,2,0,0,6
uuid_29453,0,1,2199,0,0,0,2,11,0,46,0,4,23,1,4
uuid_29454,0,462,0,209,0,0,0,3,630,0,0,2,0,59,3
uuid_29455,0,39,0,191,0,0,0,1,2,0,0,19,14,0,0
uuid_29456,37,1,1689,0,9,0,0,14,4,0,0,17,3,6,4
uuid_29457,0,641,0,6,0,0,0,0,2,0,0,7,0,0,1
uuid_29458,9,57,0,328,0,0,0,0,0,0,0,0,0,1,0
uuid_29459,0,7,23,2,0,9,3378,0,2,0,8,58,4,258,5
uuid_29460,1,2,490,0,0,0,1,5,3,0,0,0,1,2,4
uuid_29461,0,55,1,2,0,0,32,4,0,0,1529,3,11,0,6
uuid_29462,3,29,1,398,0,6,6,0,0,0,5,6,0,0,0
uuid_29463,26,6,0,1,0,23,62,1,0,0,0,221,0,0,2
uuid_29464,0,147,12,4,0,44,0,5,2,0,0,5,0,28,1
uuid_29465,0,3,26,187,0,0,0,0,0,0,89,0,59,2,0
uuid_29466,0,319,14,8,0,1,0,0,56,0,0,0,0,0,1
uuid_29467,0,333,0,2,0,0,1,14,36,0,58,3,0,17,1
uuid_29468,0,7,1,0,0,7,1,2,0,0,0,0,0,0,3
uuid_29469,0,52,3,296,0,7,0,1,3,0,0,11,0,3,0
uuid_29470,0,41,1,0,0,0,3,1,0,0,0,166,0,0,2
uuid_29471,0,87,1,296,0,0,1,1,0,0,301,2,46,4,3
uuid_29472,18,119,23,17,23,209,54,22,19,0,0,1,14,22,3
uuid_29473,0,5,261,0,0,18,0,3,0,1,0,0,0,0,4
uuid_29474,0,2,0,0,0,0,28,2,0,0,0,103,0,0,2
uuid_29475,0,0,0,0,0,27,15,0,0,0,0,890,12,0,2
uuid_29476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
uuid_29477,0,82,7,58,0,3,16,1,0,2,0,73,0,0,3
uuid_29478,0,105,0,0,0,31,0,1,0,0,9,0,0,1,1
uuid_29479,0,129,3,0,0,0,0,0,0,0,0,6,0,0,1
uuid_29480,0,2,0,390,0,0,0,0,12,0,0,0,0,7,0
uuid_29481,0,12,254,0,0,0,23,271,0,0,2,2,0,0,9
uuid_29482,0,11,0,0,0,1,0,6,326,0,0,0,0,0,8
uuid_29483,1,120,0,2,0,1,2,6,2,1,194,1,0,43,6
uuid_29484,9,25,1,0,0,3,2,144,0,3,3,53,0,4,9
uuid_29485,0,21,0,239,2,0,0,0,2,0,9,0,0,0,0
uuid_29486,1,186,3,4,0,6,3,77,2,4,2,8,0,30,1
uuid_29487,0,165,3,97,0,0,0,0,0,0,62,3,33,3,3
uuid_29488,44,82,1,0,0,0,398,17,0,1,61,0,2,1,5
uuid_29489,0,8,0,0,0,0,0,0,0,0,0,0,0,3,1
uuid_29490,0,488,0,0,0,0,1,0,5,0,0,26,0,30,1
uuid_29491,68,0,287,0,85,0,0,94,69,0,0,211,77,65,3
uuid_29492,0,2,0,755,0,0,1,0,0,0,39,0,0,0,0
uuid_29493,1,33,0,293,0,0,0,2,0,0,0,57,0,2,0
uuid_29494,0,5,0,235,0,0,0,2,0,0,0,10,0,0,0
uuid_29495,0,27,2,0,0,0,1,10,0,0,0,0,1,0,1
uuid_29496,69,54,0,6,0,22,1228,4,0,0,0,0,4,0,5
uuid_29497,0,289,0,88,0,0,0,2,0,0,0,1,0,0,1
uuid_29498,0,11,4,0,0,0,0,12,0,0,239,2,4,6,6
uuid_29499,0,246,0,0,0,0,0,0,0,0,1,0,0,0,1
uuid_29500,0,258,1,58,0,0,0,2,4,0,0,0,62,44,1
uuid_29501,0,23,3,4,0,0,10,6,0,0,240,3,10,2,6
uuid_29502,0,253,11,0,0,0,7,3,0,0,287,1,0,3,6
uuid_29503,0,5,101,0,0,0,2,0,0,2,1,153,124,14,3
uuid_29504,0,1,230,21,0,1,0,3,0,13,0,13,0,0,4
uuid_29505,0,30,3,31,0,0,14,2,0,0,56,39,8,13,3
uuid_29506,0,33,0,728,0,0,0,1,0,0,24,0,0,0,0
uuid_29507,271,29,4,1,0,0,0,3,0,3,3,939,104,4,2
uuid_29508,0,3,961,1,0,0,1,3,0,0,0,1,0,1,4
uuid_29509,0,48,6,0,0,7,3,28,0,4,1,39,10,2,3
uuid_29510,0,808,0,13,0,0,32,0,0,0,0,0,0,0,1
uuid_29511,0,109,2,10,0,1,4,1,2,0,191,3,0,0,6
uuid_29512,0,83,47,0,0,0,90,7,2,2,6,243,7,7,3
uuid_29513,0,109,1,20,0,0,0,0,0,0,348,1,4,0,6
uuid_29514,0,3,0,1,0,0,5390,0,0,0,11,53,0,11,5
uuid_29515,0,249,4,1,0,0,0,5,2,0,14,0,2,0,1
uuid_29516,0,2,0,377,0,0,0,0,0,0,0,0,0,3,0
uuid_29517,0,145,2,120,0,101,1,0,19,0,0,25,28,51,3
uuid_29518,3,3,7,0,0,10,104,15,1,5,0,1,6,11,5
uuid_29519,0,1195,0,0,0,0,2,13,0,0,0,5,0,3,1
uuid_29520,0,36,101,0,1,0,12,9,0,0,0,3,1,3,4
uuid_29521,42,23,1,0,0,0,470,4,0,1,0,6,0,0,5
uuid_29522,0,0,4,0,0,0,1,3,0,0,0,405,1,0,2
uuid_29523,1,102,0,250,0,0,4,0,2,0,0,0,193,27,3
uuid_29524,0,16,1,90,0,0,1,86,0,0,0,14,214,1,3
uuid_29525,5,2,16,266,0,1,1,16,1,6,26,0,0,8,0
uuid_29526,0,0,0,915,0,9,0,5,0,0,43,4,0,0,0
uuid_29527,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
uuid_29528,0,261,0,129,0,0,0,0,0,0,0,0,0,0,1
uuid_29529,0,0,2845,0,0,0,0,0,0,0,0,0,0,0,4
uuid_29530,0,3,364,0,0,167,0,5,24,0,0,0,2,9,4
uuid_29531,2,360,0,97,1,0,0,6,0,0,589,2,0,5,6
uuid_29532,0,11,0,0,0,0,0,0,0,0,498,0,0,0,6
uuid_29533,0,74,0,0,0,924,11,40,0,0,0,16,1,0,7
uuid_29534,0,4,0,0,0,0,0,0,0,0,0,231,0,0,2
uuid_29535,1,2,65,0,0,22,82,135,2,4,13,0,21,2,9
uuid_29536,0,68,4,8,0,0,0,0,0,0,889,0,18,3,6
uuid_29537,0,58,0,347,0,0,0,0,0,0,0,3,0,0,0
uuid_29538,1,35,542,0,0,0,1,10,8,25,0,3,0,2,4
uuid_29539,0,16,672,0,0,0,0,64,0,0,28,0,0,0,4
uuid_29540,0,31,0,20,0,0,0,2,4,0,43,118,0,1,2
uuid_29541,1363,32,2,0,0,32,459,38,0,0,0,0,1,5,10
uuid_29542,1,4,1101,0,0,1,2,70,0,0,0,0,11,13,4
uuid_29543,0,172,7,2,2,0,1,6,0,0,0,5,54,25,1
uuid_29544,0,242,0,114,0,0,0,0,0,0,0,0,0,1,1
uuid_29545,148,17,28,61,0,2,1,5,0,0,54,0,19,8,10
uuid_29546,1,19,1,0,0,0,1,3,0,0,0,734,0,0,2
uuid_29547,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_29548,0,1,0,328,0,0,0,0,0,0,0,0,0,0,0
uuid_29549,0,187,0,448,0,0,0,0,0,0,7,0,0,0,0
uuid_29550,0,549,0,1,0,0,0,0,0,0,0,0,24,1,1
uuid_29551,20,56,242,0,0,21,2,7,0,0,156,516,0,4,2
uuid_29552,0,1,5,0,0,0,429,2,0,1,0,5,2,0,5
uuid_29553,0,461,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_29554,0,337,1,64,1,0,15,2,18,0,8,1,0,11,1
uuid_29555,0,0,492,2,0,0,8,248,0,0,0,0,0,0,4
uuid_29556,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
uuid_29557,0,0,0,0,0,0,0,2452,0,0,0,0,0,0,9
uuid_29558,0,12,0,511,0,0,0,1,0,0,0,0,0,0,0
uuid_29559,0,73,38,133,1,70,0,7,0,0,0,0,2,0,3
uuid_29560,0,417,1,2,2,5,7,3,2,0,1,12,1,6,1
uuid_29561,0,816,0,8,0,0,0,0,0,0,0,0,0,0,1
uuid_29562,7,17,0,0,1,0,408,42,2,18,0,248,13,1,5
uuid_29563,0,1,0,0,0,0,205,5,0,0,0,13,2,5,5
uuid_29564,0,11,0,0,0,0,0,0,20,1,0,5,0,6,3
uuid_29565,0,260,0,0,0,0,1,5,5,0,0,9,1,2,1
uuid_29566,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0
uuid_29567,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
uuid_29568,1,34,3335,0,1,0,38,1,0,0,0,0,9,3,4
uuid_29569,0,4,0,267,0,0,0,0,0,0,0,0,0,0,0
uuid_29570,0,1,1073,0,0,0,0,10,0,1,0,2,0,0,4
uuid_29571,0,164,1,6,0,0,0,0,13,0,120,0,0,15,1
uuid_29572,0,0,0,1,0,0,337,0,0,0,0,4,45,2,5
uuid_29573,0,256,2,41,0,0,0,0,21,0,1,1,8,25,1
uuid_29574,0,103,0,792,0,0,0,1,0,0,0,0,2,0,0
uuid_29575,0,17,0,355,0,0,0,0,0,0,0,0,0,0,0
uuid_29576,0,376,3,54,0,30,0,9,0,1,0,0,0,0,1
uuid_29577,378,0,604,0,359,0,3,496,1,0,0,1,1,386,3
uuid_29578,0,8,0,5,0,0,0,1,0,0,259,3,12,0,6
uuid_29579,2,0,0,0,0,0,7,0,0,0,0,3247,0,0,2
uuid_29580,0,2,0,1,0,0,0,1,0,0,0,292,0,0,2
uuid_29581,0,52,0,322,0,0,5,1,0,0,0,4,10,0,0
uuid_29582,0,70,0,189,0,0,2,3,0,0,0,4,0,0,0
uuid_29583,0,23,0,101,0,0,0,4,0,0,0,4,0,14,0
uuid_29584,0,42,0,768,0,0,0,0,0,0,0,0,0,0,0
uuid_29585,2,79,28,0,0,1,91,41,3,4,8,395,2,34,2
uuid_29586,0,36,1,240,0,1,0,32,0,0,0,4,0,1,0
uuid_29587,214,0,1301,0,256,0,6,370,158,0,0,1,186,263,3
uuid_29588,0,77,3,373,0,36,2,2,0,0,1,0,0,0,0
uuid_29589,0,0,0,1,0,0,2,5,0,1,79,263,3,1,2
uuid_29590,0,61,0,526,0,0,0,1,1,0,12,2,0,5,0
uuid_29591,0,57,0,0,0,0,0,0,0,0,340,0,0,0,6
uuid_29592,0,2,1,0,0,0,482,1,0,0,1,0,49,7,5
uuid_29593,0,8,0,1,0,10,17,0,0,0,0,35,0,0,2
uuid_29594,0,0,975,0,0,0,0,0,0,0,0,1,0,0,4
uuid_29595,0,171,15,0,0,0,0,1,20,6,0,1,0,17,1
uuid_29596,0,4,0,0,0,0,0,0,0,0,506,0,1,0,6
uuid_29597,67,89,0,0,0,0,2127,4,0,0,0,0,0,0,5
uuid_29598,0,154,1,106,0,0,82,17,0,0,125,153,0,7,3
uuid_29599,4,23,7017,0,0,2,3,4,10,0,16,4,27,0,4
uuid_29600,0,2,0,0,0,0,1,2,0,0,43,780,0,0,2
uuid_29601,0,57,225,0,5,0,13,48,7,0,0,1,3,4,4
uuid_29602,2,38,89,0,3,0,0,109,1,196,127,72,1,1,3
uuid_29603,0,10,0,214,0,0,0,0,2,0,0,3,0,0,0
uuid_29604,0,15,868,0,0,0,0,176,0,0,40,0,0,0,4
uuid_29605,0,16,100,101,0,0,0,0,0,0,0,3,32,0,3
uuid_29606,0,19,0,503,0,0,0,0,0,0,25,0,0,2,0
uuid_29607,0,543,0,2,0,0,0,0,0,0,94,14,0,0,1
uuid_29608,0,0,1,0,0,0,0,1053,0,0,0,0,0,0,9
uuid_29609,0,7,4,72,0,0,4,3,0,2,0,2,0,0,0
uuid_29610,0,715,6,45,0,0,0,1,0,0,0,0,13,0,1
uuid_29611,0,6,1845,3,1,0,0,12,0,0,0,0,0,0,4
uuid_29612,0,69,8,262,0,0,1,0,0,0,2,0,0,0,0
uuid_29613,0,96,0,578,0,0,0,2,3,0,0,0,0,0,0
uuid_29614,0,4,0,2,0,0,4,15,1,0,232,12,0,3,6
uuid_29615,0,699,0,0,0,0,0,0,36,0,0,52,0,21,1
uuid_29616,0,206,0,484,0,0,2,0,0,0,0,0,35,12,0
uuid_29617,0,114,1,29,0,0,2,0,0,0,154,1,0,1,6
uuid_29618,9,5,0,259,0,22,0,38,6,1,0,75,1,44,0
uuid_29619,0,1,0,825,0,0,0,1,0,0,0,0,0,0,0
uuid_29620,0,1501,0,0,0,0,4,0,0,0,0,1,2,3,1
uuid_29621,2,0,387,0,1,0,124,4,2,0,0,0,13,3,4
uuid_29622,0,7,0,0,0,0,59,74,0,0,0,0,0,191,3
uuid_29623,1,135,10,0,7,49,2,5,0,0,29,132,81,0,3
uuid_29624,0,42,0,0,0,0,1,158,0,117,1,0,0,2,9
uuid_29625,0,84,6,79,0,2,10,2,20,0,96,54,1,2,3
uuid_29626,0,0,0,64,0,91,0,0,0,0,0,0,0,0,7
uuid_29627,0,223,0,8,0,30,23,0,0,0,0,10,0,0,1
uuid_29628,0,1,1087,0,0,0,0,0,0,0,0,0,28,0,4
uuid_29629,7,74,2,70,0,170,0,1,10,1,0,181,0,8,3
uuid_29630,0,153,0,105,0,0,0,0,15,0,0,7,0,30,1
uuid_29631,7,0,65,0,7,0,0,12,6,0,11,856,8,12,2
uuid_29632,23,28,11,0,0,0,130,5,1,2,20,3,0,2,5
uuid_29633,0,83,1,964,0,1,0,3,2,1,1,74,0,18,0
uuid_29634,0,13,0,7,0,1,0,1,0,0,0,0,0,0,1
uuid_29635,0,91,0,297,0,0,0,0,2,0,0,0,0,2,0
uuid_29636,0,24,236,0,0,132,2,7,8,0,15,0,0,3,4
uuid_29637,0,70,0,0,0,0,2,105,8,0,1,282,12,0,2
uuid_29638,0,31,0,225,0,0,0,1,0,0,0,0,0,0,0
uuid_29639,20,3,1,1,0,4,1624,115,0,0,0,0,0,0,5
uuid_29640,0,17,1,0,0,0,0,1,2,2,0,463,0,0,2
uuid_29641,0,20,0,4,0,0,5,2,0,0,0,0,0,1,1
uuid_29642,1,18,0,0,0,0,594,2,0,10,0,15,21,0,5
uuid_29643,0,333,0,649,0,0,5,0,4,0,0,2,28,5,0
uuid_29644,0,557,0,16,0,0,0,0,0,0,0,0,0,1,1
uuid_29645,0,644,0,17,0,0,0,0,0,0,0,0,0,0,1
uuid_29646,53,6,0,67,1,8,1583,18,0,0,0,0,3,1,5
uuid_29647,0,1,0,240,0,0,1,2,0,0,6,0,0,1,0
uuid_29648,0,379,3,215,0,0,0,1,48,0,10,4,0,5,1
uuid_29649,0,405,0,5,0,153,15,6,116,0,4,99,6,68,3
uuid_29650,12,48,0,6,0,0,2,16,0,0,109,8,8,5,6
uuid_29651,16,10,0,0,0,0,914,6,0,0,12,36,0,0,5
uuid_29652,0,16,1,0,0,1,0,2,0,0,108,6,12,0,6
uuid_29653,0,123,71,0,0,3,10,4,2,13,0,1150,4,0,2
uuid_29654,0,15,1,4,0,0,0,70,0,0,106,1,8,1,6
uuid_29655,0,5,0,475,0,0,1,3,0,0,0,0,0,0,0
uuid_29656,5,30,0,6,2,3,5,9,0,4,108,1,2,6,6
uuid_29657,0,79,0,352,0,4,1,3,0,0,75,2,0,0,0
uuid_29658,0,0,4841,0,0,0,0,0,0,0,0,0,0,0,4
uuid_29659,0,4,0,239,0,0,4,0,0,0,0,96,0,0,0
uuid_29660,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_29661,0,87,0,158,0,1,0,4,0,0,5,0,14,0,0
uuid_29662,0,39,0,420,0,1,2,0,0,0,0,7,0,0,0
uuid_29663,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,4
uuid_29664,2,2,5,0,0,0,0,42,0,16,0,6765,55,1,2
uuid_29665,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,7
uuid_29666,0,0,0,716,0,0,15,0,0,0,0,2,0,0,0
uuid_29667,0,0,425,0,0,0,0,350,0,0,98,0,0,1,9
uuid_29668,0,0,0,0,0,0,2,2,0,0,105,82,3,0,6
uuid_29669,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,5
uuid_29670,0,2,2,191,0,0,1,0,4,0,87,44,6,0,0
uuid_29671,1,68,3,0,0,19,93,15,11,65,11,5,192,55,3
uuid_29672,0,227,0,0,0,2,0,0,4,0,336,1,0,0,6
uuid_29673,0,446,13,0,0,0,0,1,27,1,0,0,0,0,1
uuid_29674,0,0,3,0,0,0,1,7,0,0,0,0,0,0,9
uuid_29675,83,1,291,0,95,30,6,126,89,0,0,72,74,95,3
uuid_29676,0,92,2,198,0,0,0,0,0,0,0,1,0,0,0
uuid_29677,0,6,4,280,0,0,3,5,0,0,0,5,0,0,0
uuid_29678,0,0,315,16,1,0,2,50,0,1,0,0,0,0,4
uuid_29679,0,36,6,13,0,0,1,0,2,0,0,40,0,0,3
uuid_29680,0,160,19,0,15,0,11,7,1,48,28,12,314,42,3
uuid_29681,0,220,0,210,0,0,5,0,0,0,8,0,2,0,1
uuid_29682,0,1,0,11,0,0,0,389,0,1,0,363,0,0,9
uuid_29683,58,0,247,0,103,0,0,124,84,0,2,0,109,103,3
uuid_29684,0,45,0,0,0,8,88,169,0,0,29,94,20,9,3
uuid_29685,1,127,121,0,0,211,35,5,123,59,0,889,9,20,2
uuid_29686,0,88,1,232,0,0,0,0,11,0,118,0,3,21,0
uuid_29687,5,246,4,0,0,1,42,74,0,0,4,0,1,52,1
uuid_29688,0,412,0,0,0,1,0,1,0,0,0,0,0,0,1
uuid_29689,2,423,12,0,0,3,15,31,0,3,8,1,0,6,1
uuid_29690,0,442,0,110,0,0,0,0,0,0,0,9,0,0,1
uuid_29691,0,8,2514,0,0,0,0,0,0,1,0,0,0,0,4
uuid_29692,0,3,2,0,3,2,8,4,0,2,0,760,0,0,2
uuid_29693,0,0,788,0,0,0,0,83,0,0,0,0,0,0,4
uuid_29694,0,281,0,0,0,0,0,0,8,0,45,6,3,7,1
uuid_29695,0,67,0,0,0,6,0,0,34,0,0,128,0,22,2
uuid_29696,0,60,0,179,0,0,0,1,9,13,2,0,0,43,0
uuid_29697,0,37,0,1,0,0,0,0,0,0,384,0,0,1,6
uuid_29698,0,2573,0,0,0,0,4,0,11,0,0,0,0,3,1
uuid_29699,0,1358,1,2,0,1,0,0,0,0,0,0,0,0,1
uuid_29700,2,24,22,13,0,3,32,3,0,20,152,36,23,33,3
uuid_29701,3,41,0,0,0,15,3028,61,0,0,6,2,0,0,5
uuid_29702,164,56,2,11,0,3,2069,4,0,0,0,0,40,0,5
uuid_29703,0,4,1,543,0,0,0,0,0,0,0,0,0,0,0
uuid_29704,0,0,0,0,0,0,0,1,0,0,0,1082,0,0,2
uuid_29705,0,0,0,0,0,0,325,0,2,0,0,5,4,4,5
uuid_29706,0,41,0,0,0,343,0,0,0,0,0,2,0,0,7
uuid_29707,0,0,0,0,0,0,0,32,2,0,384,0,0,0,6
